orderid,itemid,cmtid,ctime,rating,userid,shopid,comment,rating_star,skin_suitability,absorption,model_name
153680409319298,21993222972,13284042161,1700535964,1,330045429,288286284,"Chất lượng sản phẩm:tốt
Đúng với mô tả:tốt
Tính năng nổi bật:màu titan tự nhiên

Shopdunk vận chuyển nhanh chóng, rất tốt. Mua ở đây yên tâm hơn mua ở apple flagship store nhiều. Sẽ ủng hộ mua của shopdunk",5,,,Natural Titanium
153334843305570,21993222972,13516709229,1702375292,1,26891978,288286284,"Chất lượng sản phẩm:tốt
Đúng với mô tả:đúng

Săn được sản phẩm với giá tốt nên không có gì phàn nàn. Shop đóng gói cẩn thận, chắc chắn, giao hàng nhanh, nhân viên live quan tâm khách hàng chu đáo",5,,,Natural Titanium
157192913276540,21993222972,13710052262,1703835660,1,1106776074,288286284,"Tính năng nổi bật:ok
Chất lượng sản phẩm:tốt
Đúng với mô tả:chuẩn

Hàng nhận đẹp đúng như mô tả, đóng gói cẩn thận. Giao hàng nhanh",5,,,Blue Titanium
157193052232784,21993222972,13710064283,1703835731,1,1091902793,288286284,"Chất lượng sản phẩm:tốt
Đúng với mô tả:chuẩn
Tính năng nổi bật:ok

Hàng nhận đẹp đúng như mô tả, đóng gói cẩn thận. Giao hàng nhanh",5,,,Blue Titanium
156088536212850,21993222972,13561542629,1702654266,1,211131224,288286284,"Đúng với mô tả:Dung
Tính năng nổi bật:Pin lâu
Chất lượng sản phẩm:tốt

Gói hàng cẩn thận, nguyên seal, đầy đủ phụ kiện đi kèm, đúng mô tả, được giảm voucher 2tr nèeee, dzui ó",5,,,White Titanium
153334950210757,21993222972,13221336921,1700058749,1,86009566,288286284,"Máy giao nhanh , bọc chống shock rất là okela luônnnn. Seal đầy đủ. Mua nhiều lần ở shop rồi thấy hỗ trợ nhiệt tình phết",5,,,Natural Titanium
152507014294681,21993222972,13094894211,1699097115,1,1040197630,288286284,"Tính năng nổi bật:ok
Đúng với mô tả:chuẩn
Chất lượng sản phẩm:tốt

Hàng nhận đẹp đúng như mô tả, đóng gói cẩn thận. Giao hàng nhanh",5,,,White Titanium
153379307270507,21993222972,13281548704,1700498245,1,307334062,288286284,"Chất lượng sản phẩm:tốt
Tính năng nổi bật:tốt
Đúng với mô tả:đúng

Đóng gói cẩn thận chu đáo. Hình thức sản phẩm đẹp mắc. Đúng với mô tả sản phẩm",5,,,Blue Titanium
157223011285636,21993222972,13709550708,1703832791,1,1095951868,288286284,"Đúng với mô tả:Máy mới nguyên seal shop.chat thân thiện hỗ trơ nhanh chóng
Chất lượng sản phẩm:Máy mới nguyên seal shop.chat thân thiện hỗ trơ nhanh chóng

Máy mới nguyên seal shop.chat thân thiện hỗ trơ nhanh chóng",5,,,White Titanium
153382184200711,21993222972,13553142132,1702620653,1,42303014,288286284,"Đúng với mô tả:ok
Chất lượng sản phẩm:ok
Tính năng nổi bật:ok

Sp chất lượng, giá tốt, ship khá nhanh, tư vấn cũng nhanh, shipper ok ạ",5,,,Natural Titanium
154501521264876,21993222972,13392215579,1701407808,1,307334062,288286284,"Tính năng nổi bật:tốt
Đúng với mô tả:đúng
Chất lượng sản phẩm:tốt

Đóng gói cẩn thận, kĩ, hình thức sản phẩm tốt đẹp rất ưng sẽ quay lại mua của shop tiếp",5,,,Black Titanium
153680470305498,21993222972,13315180199,1700781646,1,613601486,288286284,"Tính năng nổi bật:sịn
Đúng với mô tả:đúng
Chất lượng sản phẩm:tuyệt vời

Sản phẩm tuyệt vời ạ. Ủng hộ shop dài dài. E thấy các bạn đc tặng voucher nhiều lắm mà e chưa đc tặng lần nào. Mong shop thấy đc bình luận này kk 
Yêu shopduck, hàng shopduck thì khỏi chê kk❤️❤️❤️",5,,,Natural Titanium
152471085317877,21993222972,13411187119,1701568073,1,328845847,288286284,"Đúng với mô tả:dung
Tính năng nổi bật:tốt
Chất lượng sản phẩm:tốt

Hàng giao nhanh đóng gói cẩn thận mẫu mã đẹp hàng chất lượng nên ủng hộ lần sau",5,,,Black Titanium
152507274289376,21993222972,13083260240,1699005784,1,50937338,288286284,"Đúng với mô tả:dung nhu mo ta
Chất lượng sản phẩm:tot
Tính năng nổi bật:hang chinh hang

hang chinh hang 100%, nguyen seal, giao nhanh , dong goi chac chan co tem niem phong",5,,,White Titanium
153367404271446,21993222972,13407635875,1701520300,1,41801370,288286284,"Chất lượng sản phẩm:tuyệt vời
Tính năng nổi bật:tốt
Đúng với mô tả:đúng

Sản phẩm táo mỹ thì chất lượng quá oke. Mượt và chất",5,,,Natural Titanium
157028379239694,21993222972,13684183136,1703615926,1,1103765806,288286284,"Chất lượng sản phẩm:quá tuyệt vời
Tính năng nổi bật:titan là cái noiir bật nhất của 15
Đúng với mô tả:chuẩn như những gì giới thiệu",5,,,Natural Titanium
153334947308199,21993222972,13222847510,1700074265,1,156321670,288286284,Sản phẩm giao nhanh săn được giá hời 10 điểm nên mua nha m.n :33,5,,,Natural Titanium
157192808289979,21993222972,13689954197,1703669271,1,48908045,288286284,"Chất lượng sản phẩm:chinh hang

Nhận hàng nhanh, hàng nhận về mới active . Mua lần đầu mà cảm thấy rất an tâm",5,,,Blue Titanium
157482177280846,21993222972,13826810862,1704822552,1,219371993,288286284,"Chất lượng sản phẩm:chat luong
Đúng với mô tả:đung

Giao hàng nhanh,đúng chất lượng sản phẩm,ship nhiệt tình",5,,,Blue Titanium
153336006308669,21993222972,13421452062,1701655739,1,4421913,288286284,"Săn được giá rẻ, gói hàng kỹ, nguyên seal máy chạy tốt, chính hãng",5,,,White Titanium
156013209251017,21993222972,13553130748,1702620602,1,112019504,288286284,Giao hangd nhanh đặt trong ngày sale mà 3 ngày đã có hàng rồi,4,,,Blue Titanium
153334946282147,21993222972,13215137773,1700034546,1,112019504,288286284,Săn sale nhưng giao hàng nhanh đặt nhiều đoen của shop rồi nên rất uy tín,5,,,Natural Titanium
153725397208950,21993222972,13240379371,1700199021,1,948366131,288286284,"Đúng với mô tả:ok
Tính năng nổi bật:ok
Chất lượng sản phẩm:ok

Shop giao hàng nhanh xịn xò nha",5,,,Natural Titanium
156081622206122,21993222972,13759952798,1704331090,1,42391236,288286284,"Đúng với mô tả:ok

Giao hàng nhanh đóng gói tốt, có hoá đơn đầy đủ. Giá săn sale rẻ.",5,,,Natural Titanium
157193018272718,21993222972,13696413510,1703732722,1,65041668,288286284,"Chất lượng sản phẩm:chính hãng
Đúng với mô tả:hàng đúng mô tả
Tính năng nổi bật:giao hàng nhanh, đóng gói cẩn thận",5,,,Blue Titanium
153335182297347,21993222972,13255876623,1700301323,1,11037631,288286284,"Giao hàng nhanh, gói cẩn thận, máy đẹp. Hẹn shop ở lần ra tiếp theo",5,,,Black Titanium
156790806242788,21993222972,13818228291,1704770196,1,1077939226,288286284,"Sản phẩm chính hãng phân phối tại Việt Nam, đủ 12 tháng bảo hành. Máy nguyên seal, chưa kích hoạt.",5,,,White Titanium
153334965287084,21993222972,13376824878,1701272889,1,235750709,288286284,"Sản phẩm chính hãng, nguyên seal, chưa kích hoạt. Đầy đủ phụ kiện, Shop đóng gói cẩn thận.",5,,,Natural Titanium
153335169207906,21993222972,13318941954,1700807829,1,1023546688,288286284,"Shop giao hàng nhanh, hàng y như mô tả, giá cũng rẻ hơn chỗ khác, để sử dụng thử xem",5,,,Black Titanium
153334806286557,21993222972,13236255915,1700166260,1,102472396,288286284,"Đã nhận được hàng sản phẩm ok nguyên tem mác
Sẽ ủng hộ khi có sale đợt tiếp",5,,,Natural Titanium
151487603232845,21993222972,12960295260,1697967110,0,129813064,288286284,"Sản phẩm đúng vs mô tả, shop nt nhiệt tình. Bữa mua ip13 h mua tiếp cái ip 15prm có vẻ ok á. Nào bán gì hú tui mua típ nha.
Update: đt đã hư cam và đi bảo hành nhưng cửa hàng bảo mua onl nên k có chính sách 1 đổi 1, phải chờ hơn 20 ngày mới có. Mn mua thì lưu ý nhé, BẢO HÀNH RẤT KHÓ VÀ LÂU.",3,,,Blue Titanium
157633452221814,21993222972,13754228091,1704273803,1,64684817,288286284,"Chất lượng sản phẩm:quá tuyệt vời
Đúng với mô tả:dung voi mo ta cua apple
Tính năng nổi bật:apple gì cũng nổi bật rồi",5,,,Natural Titanium
